Datum;Region;Kundenpünktlichkeit KPP;KPP FV;KPP RV;KAP;KAP FV;KAP RV;ZPK;ZPK FV;ZPK RV;KCOR;cor;Schlüssel
2021-01-30;RWT;96.0806839108;95.5748483097;96.9231147372;96.8919651549;96.7178135918;97.1514933987;93.785363156;95.9617827172;92.9766118837;99.3634698942;99.5585431925;2021-01-30 00:00:00-RWT
2021-11-05;NETZ;90.7414745655;88.7144699943;92.0165642391;91.5139376353;89.6246536763;92.5911725792;90.3820928277;89.5184974388;90.5386545084;97.0329901339;98.8352716391;2021-11-05 00:00:00-NETZ
2021-11-05;ROT;92.2271482292;90.8703232622;92.6915347845;92.9951038311;91.7450564339;93.3671624357;93.769195929;93.9206008584;93.7536502247;97.1566102746;99.1121642068;2021-11-05 00:00:00-ROT
2021-03-15;RME;92.7027381512;91.3013987964;94.0945172762;93.6162745817;92.4623696813;94.6630787369;90.4391222275;89.0432347027;90.750801796;97.4357373978;98.8871326731;2021-03-15 00:00:00-RME
2021-10-14;RME;88.4977336077;85.9214732824;91.06785465;89.0906933149;86.2970482224;91.6567907303;88.2035052809;84.4184018008;89.0419133687;96.2056400926;98.3931765909;2021-10-14 00:00:00-RME
2021-10-16;RME;83.6458799588;83.8018070317;83.4973407655;85.124719591;85.2382302677;85.0352835293;90.759386926;89.1407394489;91.1062485985;97.0826718018;99.0048443426;2021-10-16 00:00:00-RME
2021-10-17;RME;82.5667595223;82.0623318764;83.0517143912;85.9463362221;85.1279382936;86.6028956053;93.5926275992;92.5752047655;93.8179943922;98.0125569706;98.9801565341;2021-10-17 00:00:00-RME
2021-10-18;ROT;95.3779659119;89.0809342463;97.5282884626;95.8480578263;89.7578586882;97.6552865673;94.6504039116;91.3997668998;94.9766081871;96.9647842159;98.9168234422;2021-10-18 00:00:00-ROT
2021-10-18;RSD;90.7922363174;87.4590152316;94.2304511095;92.418647524;89.8308930764;94.7556978141;88.6845122215;89.4674267101;88.2953367876;91.8325798142;97.2043996334;2021-10-18 00:00:00-RSD
2021-10-18;RWT;80.5531410299;76.998763916;84.4778672082;82.9513788929;80.0735711503;85.8725385009;80.8087730944;77.2206280455;81.7302558398;96.6113239973;98.2734942123;2021-10-18 00:00:00-RWT
2021-10-19;RME;89.6968098672;87.7744833165;91.6435665261;90.5573797018;88.9372173634;92.0510353836;89.6689708141;87.1661951909;90.2221006565;97.3679870933;98.6521267949;2021-10-19 00:00:00-RME
2021-10-19;RSD;90.8402975222;88.1745748932;93.582443628;91.2493256778;88.2111476822;93.9790042093;89.579621261;88.1437378326;90.292015454;93.7878239259;96.8042609854;2021-10-19 00:00:00-RSD
2021-10-20;ROT;93.696625908;90.3378966811;94.8407848797;94.2041256488;91.1286149387;95.1181483033;93.4102649447;91.13509181;93.6390223889;97.3460414936;99.0499220192;2021-10-20 00:00:00-ROT
2021-10-20;RWT;82.9087324717;79.3691540043;87.472078161;84.1975236686;80.8349020704;88.3013305645;85.1073346715;83.5100882724;85.545064971;95.586939112;97.7502504782;2021-10-20 00:00:00-RWT
2021-03-24;RME;95.2797775902;93.8838247189;96.6653087637;95.8226900169;94.4608107354;97.0614498199;93.8121625096;92.9843400447;93.9987081732;98.2811000886;99.1161134427;2021-03-24 00:00:00-RME
2021-12-10;NETZ;73.900814237756;62.9076435371786;80.6742510420364;75.9791870646388;64.3369162821702;82.4559899216169;76.1108183628343;70.4018471568272;77.1330808342845;91.3666287677096;96.5322960456314;2021-12-10 00:00:00-NETZ
2021-12-10;ROT;85.114932628101;75.3107164590772;88.4435744541279;86.3561555961876;77.3287702972977;89.0136882810093;86.8788198103267;83.873211219233;87.1835141878953;92.9356967002181;97.8107144877524;2021-12-10 00:00:00-ROT
2021-12-10;RSD;88.311899790599;85.9812932041441;90.6983149968908;89.6108794033866;86.5392977986073;92.3782982748667;84.7420051858254;81.8337679269883;86.1839043309632;89.7352416106124;94.586129753915;2021-12-10 00:00:00-RSD
2021-11-28;NETZ;92.2848852273;87.8644940868;95.8107125221;93.1554684315;88.6552439079;96.1760942239;92.1703253533;90.6207085865;92.4712823429;97.5789267662;99.028102818;2021-11-28 00:00:00-NETZ
2021-11-28;ROT;95.368463099;90.053194042;97.7882610876;96.1660223761;91.3233492333;97.970437274;95.7362691947;93.4140467263;95.989736809;97.8753343917;99.3380644751;2021-11-28 00:00:00-ROT
2021-11-30;NETZ;83.9064076649;80.0271452517;86.3444512397;84.9052793261;81.4374586352;86.8751754707;83.8934612403;84.0022705976;83.8740347987;95.2372940168;97.9421039517;2021-11-30 00:00:00-NETZ
2021-12-02;RME;87.3819290553;84.8554891625;89.9597536959;87.7829668559;85.5347319295;89.8750714721;87.8606808772;87.5501392758;87.930476429;96.2697617742;98.3713768691;2021-12-02 00:00:00-RME
2021-12-02;RWT;77.5697537571;77.8100920279;77.2643498132;79.2430338291;79.3436426935;79.120551144;76.6761629807;81.5073439412;75.293456176;95.7815702298;97.4789162031;2021-12-02 00:00:00-RWT
2021-01-05;ROT;97.7915690717;95.1521154064;98.6933812156;98.0179943257;95.4034246979;98.7964772626;96.9245557097;96.0487735311;97.01303997;98.3137777104;99.4306462095;2021-01-05 00:00:00-ROT
2021-01-06;ROT;95.4076609688;92.7241021363;96.3242272548;95.745556216;93.034376191;96.5538004072;93.7650450828;93.0963407662;93.8325445836;97.7000220028;99.0758871343;2021-01-06 00:00:00-ROT
2021-01-07;NETZ;95.6502372414;95.7093802221;95.6128256831;96.1511977897;96.0364910979;96.2174216966;94.5796667477;95.4933583598;94.4145466406;98.0843515575;99.2273171754;2021-01-07 00:00:00-NETZ
2021-01-07;ROT;94.9670373307;94.5590774065;95.1078794836;95.5191769688;94.7576466371;95.7495597677;94.616137405;94.7773826458;94.5995853046;97.674558058;99.1909525881;2021-01-07 00:00:00-ROT
2021-01-07;RWT;95.5753388274;95.6139039543;95.5226542005;96.2457462719;96.2916345864;96.1859564746;94.2311420371;95.698568873;93.762236513;98.4938045217;99.3287405052;2021-01-07 00:00:00-RWT
2021-06-28;ROT;94.1340434415;90.1078544999;95.4974691241;94.8847647077;91.3050510304;95.93668192;93.4796192009;90.7581216775;93.7514157622;97.2887892335;98.9030213516;2021-06-28 00:00:00-ROT
2021-06-29;NETZ;91.1366157394;87.1838478589;93.6021175062;91.9139976725;88.1286095396;94.0474540206;88.1527257825;87.2787623689;88.3069425623;96.8601041412;98.4096347662;2021-06-29 00:00:00-NETZ
2021-06-29;ROT;94.2479900619;88.3920024454;96.2359241874;95.034459455;89.8488885042;96.5544607476;93.4256718737;89.5884955752;93.809038932;96.8663739707;98.6998279817;2021-06-29 00:00:00-ROT
2021-06-30;RSD;88.7882067893;87.4215100429;90.1937964549;89.0565262025;87.2772446726;90.658614047;84.8842736562;83.1610169492;85.7239841427;97.2741413101;97.8231896935;2021-06-30 00:00:00-RSD
2021-07-01;ROT;97.8103525585;93.8910731424;99.1441774627;98.2004485123;94.7616315679;99.2137861137;96.4402207317;95.481226166;96.5363401153;98.1241651523;99.4163368733;2021-07-01 00:00:00-ROT
2021-07-01;RWT;87.5037924658;87.1154183702;88.0078455694;89.036995272;89.3997658359;88.596392195;84.2588141466;88.8756294058;82.9682243648;97.9141548137;98.9175208353;2021-07-01 00:00:00-RWT
2021-07-02;RSD;91.2636385499;87.7888690907;94.8559455164;92.6015094726;89.1106494866;95.7672958932;89.571716719;87.7433356118;90.4636545515;92.1731206188;96.3693411026;2021-07-02 00:00:00-RSD
2021-07-03;RWT;95.939630197;95.7800621925;96.196151893;96.114444464;95.7700278976;96.6188260141;93.0169416877;94.3084677419;92.6245693285;99.1127634885;99.3990384615;2021-07-03 00:00:00-RWT
2021-03-16;ROT;97.7104366507;95.3792431249;98.5115649456;98.0346353212;95.9140202494;98.6688121218;95.9494992542;95.2187411398;96.0252667784;98.1334656958;99.4064694826;2021-03-16 00:00:00-ROT
2021-03-16;RWT;88.6861325173;88.5479763511;88.8711392016;89.3681333771;89.2020546415;89.5801072678;86.0041015844;88.8046837277;85.1546572935;96.4039887873;98.5045827303;2021-03-16 00:00:00-RWT
2021-03-17;RME;93.1063372306;91.385542176;94.8173118382;93.4915821059;91.8474687281;94.9924865288;90.5764724344;89.2883295195;90.8647420305;97.7719817706;99.0309703174;2021-03-17 00:00:00-RME
2021-03-19;ROT;94.9216510899;91.6040027023;96.0603243817;95.3974303496;91.8745430178;96.4542635418;95.0377152421;93.1138014528;95.236688891;97.5749088306;99.0879897238;2021-03-19 00:00:00-ROT
2021-03-21;NETZ;97.3169209495;96.2261637072;98.0587953831;98.1163660184;96.9596624945;98.7651016758;96.4877249793;95.5477724523;96.666415224;99.2152656235;99.6067054172;2021-03-21 00:00:00-NETZ
2021-03-22;RME;91.7500825716;89.4310218324;94.0763034717;93.7205225373;91.7645646736;95.5100580152;93.1311343732;90.915705038;93.631097561;97.1256382751;98.6736876748;2021-03-22 00:00:00-RME
2021-01-01;NETZ;97.6367467327;96.2842116114;98.7091557174;98.4074794321;97.4513928457;99.0458188084;96.8112148747;96.5540935673;96.8617314625;98.9379611321;99.4700675518;2021-01-01 00:00:00-NETZ
2021-01-01;RSD;92.1020546108;87.9269289313;97.1149255775;97.8986306709;98.8674540041;97.0910986592;95.4704880817;96.6590909091;94.9619124797;99.2570508653;99.4997220678;2021-01-01 00:00:00-RSD
2021-01-01;RWT;95.5790704803;95.6079773293;95.5303098535;97.2307319393;97.1177439025;97.4035752629;94.0188336879;95.5797491039;93.4138739364;99.6101343604;99.4107071514;2021-01-01 00:00:00-RWT
2021-01-02;RME;98.8828981665;98.5201531461;99.3412420055;99.0004315699;98.7064521307;99.3187020801;97.9004739336;97.5524978831;97.9825291181;99.4887842432;99.5742453324;2021-01-02 00:00:00-RME
2021-01-03;ROT;98.4140247974;97.7595495685;98.7093198376;98.4964229757;98.0010815317;98.6798308355;98.06143518;98.0105140187;98.0668789809;99.2723176268;99.6824014961;2021-01-03 00:00:00-ROT
2021-02-07;NETZ;96.5880978364;95.1130410085;97.7335114359;97.0447238214;95.5364351464;98.0409324301;95.7246383015;95.355464951;95.7967836257;98.833376812;99.474190253;2021-02-07 00:00:00-NETZ
2021-02-08;RWT;94.7740272175;95.2896345781;94.0639321001;96.0024550506;96.4980378451;95.3506483687;92.3488724706;94.3889916744;91.7102367335;98.3720759432;99.1073868294;2021-02-08 00:00:00-RWT
2021-03-06;RME;95.0559358702;93.8317299705;96.6372361184;96.1108950445;94.2817546015;98.1598541152;95.9825754702;94.3376353039;96.3817349138;98.9717588142;99.4531879842;2021-03-06 00:00:00-RME
2021-03-06;ROT;97.6332624725;94.4510667935;99.0806636155;98.3062436095;94.914231093;99.5759300799;97.6374276365;95.5091874821;97.8671066493;98.4974102477;99.5615909343;2021-03-06 00:00:00-ROT
2021-03-06;RWT;97.4108905319;97.1257802448;97.8927720574;98.0171633166;97.8529040613;98.2676898841;96.7962704996;97.0988357992;96.6893744644;99.4394861448;99.5810505962;2021-03-06 00:00:00-RWT
2021-03-08;NETZ;95.1663088563;93.8298447963;96.0009730387;96.0183290183;94.5851661934;96.8322173709;93.5312264649;93.7640047676;93.4898595428;97.6257174441;99.101579228;2021-03-08 00:00:00-NETZ
2021-03-08;ROT;96.6613356221;94.7159162993;97.329851754;97.2098573181;95.2814411897;97.7871665288;95.4552242793;94.9337899543;95.5090783152;97.7436090487;99.2738426421;2021-03-08 00:00:00-ROT
2021-03-08;RWT;92.7422102214;92.9992905725;92.404089509;94.488090145;94.5157740874;94.4532770089;89.5753558471;93.5374787053;88.3961321165;97.5978171628;98.7331827556;2021-03-08 00:00:00-RWT
2021-03-09;RME;95.9750084027;94.0442704975;97.9022245335;96.2961813345;94.3576133416;98.0763752888;95.3363845591;94.4985871715;95.5267026125;97.7420812019;99.1509793946;2021-03-09 00:00:00-RME
2021-03-09;RSD;95.219758962;93.8594520482;96.3966367336;95.8422967943;94.422224067;96.9197592754;92.4956060998;95.302919708;91.3860439957;99.3222245302;99.1439272338;2021-03-09 00:00:00-RSD
2021-03-10;RWT;93.4659519692;93.3657460672;93.5983148221;94.1868979979;94.360912334;93.9686829299;91.3782849239;92.7301740812;90.9771504412;98.336544416;99.1979126401;2021-03-10 00:00:00-RWT
2021-03-12;NETZ;93.7075310685;90.7013293787;95.5847689004;95.3171138233;93.198574888;96.503230875;92.7981012588;92.8845590926;92.7825612291;97.9034015822;99.1347201237;2021-03-12 00:00:00-NETZ
2021-02-01;ROT;95.7078384363;92.9383732055;96.6582125808;96.0196065628;93.7183809736;96.7044042923;94.9012077104;93.5285714286;95.0407721582;97.7779058166;99.261831782;2021-02-01 00:00:00-ROT
2021-02-02;RME;93.0563755346;90.5701237268;95.5148686098;93.2734916843;90.827780519;95.4940335209;92.4355316217;91.9746335964;92.5374618214;98.0568989377;99.1312618897;2021-02-02 00:00:00-RME
2021-02-03;RME;90.3983222334;89.1957949793;91.5959256656;90.9297473704;89.9818152811;91.7945371558;89.8636642627;88.6139240506;90.1414103526;96.5023311886;98.5604210927;2021-02-03 00:00:00-RME
2021-02-03;RWT;78.9456269681;74.9155447665;84.3993051151;81.7085265283;78.3304795234;85.9277780326;85.7887277521;83.5383267118;86.4802513465;95.2745944894;97.9938984931;2021-02-03 00:00:00-RWT
2021-02-05;ROT;94.2142271546;94.1523021668;94.2353378724;95.1055945644;94.3426006225;95.3348530507;95.2035474087;95.0907292256;95.2151583908;97.3070635776;99.0990097607;2021-02-05 00:00:00-ROT
2021-02-05;RSD;85.7093965284;86.2414421472;85.2766528997;86.1199086918;85.4266775347;86.6090159468;87.5902413431;85.9564007421;88.234455011;96.8482450777;97.6980728051;2021-02-05 00:00:00-RSD
2021-02-06;NETZ;97.4440591332;96.2109971903;98.412833795;97.8913969799;96.7645907729;98.643143246;95.9022524614;96.2168564084;95.8413941064;98.82428971;99.4411271583;2021-02-06 00:00:00-NETZ
2021-02-06;RME;97.3486153464;96.3937961567;98.5610441698;97.7723715654;96.6578903826;99.003241034;97.0726245997;96.4862227325;97.2153636554;98.9158105637;99.3157874276;2021-02-06 00:00:00-RME
2021-02-06;ROT;98.3549004417;96.6201172633;99.1445872807;98.6932986158;97.0838716712;99.2959251123;97.4302351253;96.8669147109;97.4903487875;98.7158362863;99.5446837907;2021-02-06 00:00:00-ROT
2021-05-27;RWT;90.2226287202;88.133422057;92.9371712607;91.3688797424;89.5187855305;93.6483988588;87.947124002;87.8470867717;87.9748820427;97.3437248889;97.85641689;2021-05-27 00:00:00-RWT
2021-08-25;NETZ;94.1055534469;90.7791561746;96.2301025568;94.6937251603;91.5676385196;96.5026104001;92.8908238073;91.00439925;93.2355049547;97.0623530432;98.8958229104;2021-08-25 00:00:00-NETZ
2021-08-25;RME;91.1300767824;87.7047379867;94.5674161223;91.7895908175;88.8533881596;94.4710236733;91.2230847544;88.2083216587;91.8923861657;96.7410339613;98.4687190307;2021-08-25 00:00:00-RME
2021-08-26;RME;89.7801770538;86.5712404077;92.9891803943;90.250910935;87.5986102628;92.6615610286;87.6842320261;85.234503255;88.2234440222;96.7657785588;98.2418359475;2021-08-26 00:00:00-RME
2021-08-27;RME;90.2956176453;88.7872311827;91.7926091862;91.0078595223;89.367856538;92.5106729118;88.9237116019;89.7324294411;88.7419625645;96.902427699;98.4130013039;2021-08-27 00:00:00-RME
2021-08-28;NETZ;94.7103197816;91.6764719885;97.0709584073;95.6699257253;92.6198748984;97.6774516089;94.1586969516;92.7715960064;94.433264593;97.0555538326;99.0320046095;2021-08-28 00:00:00-NETZ
2021-08-29;RSD;91.0437638651;88.5652407147;93.9864420337;93.6496043079;91.6262286167;95.4442907842;93.1346863469;91.6388101983;93.8570451436;93.1176235482;98.3708672736;2021-08-29 00:00:00-RSD
2021-08-30;RSD;89.1567439728;85.2246121009;93.2087490628;90.2526577675;85.5403417074;94.5162465202;89.2363259969;87.9412153236;89.8739837398;94.3492176671;98.1201283815;2021-08-30 00:00:00-RSD
2021-08-31;NETZ;95.4766929255;94.004469097;96.3414741312;95.8519610353;94.390137233;96.6273887869;93.085983413;92.1926999854;93.244583425;97.8942881383;99.0310094529;2021-08-31 00:00:00-NETZ
2021-08-31;RWT;94.0878878981;94.2254287642;93.9523487777;94.4281249068;94.8026304121;94.0778234771;90.3595641646;93.1543767244;89.5740218541;98.8654892402;99.1433308769;2021-08-31 00:00:00-RWT
2021-01-15;ROT;30.149372619;23.9424813468;32.2515328406;30.782924861;24.8909332855;32.5465617405;36.7247823861;26.9952919021;37.6944444444;73.1458568798;86.7018770612;2021-01-15 00:00:00-ROT
2021-01-16;NETZ;84.4480889364;78.9914710658;88.4605700869;86.6497059106;81.531202539;89.8212981724;82.2077683069;83.4931287577;81.9718779107;92.168518812;97.015809045;2021-01-16 00:00:00-NETZ
2021-11-14;ROT;96.6851263629;92.3693640461;98.666342041;97.2278410183;93.1956905192;98.7367856313;96.4174533732;94.3130976529;96.6495222574;98.1673255412;99.2744959958;2021-11-14 00:00:00-ROT
2021-11-14;RSD;91.7357091508;90.8547222168;92.8137031591;92.4696204235;91.5012132355;93.3651495383;90.7680505415;89.988948426;91.1638312351;98.239998879;98.4997655884;2021-11-14 00:00:00-RSD
2021-11-14;RWT;87.6169565007;83.0284191223;94.6415863685;88.1852151026;83.3528854279;94.7651520602;89.3150510204;84.6016360932;90.9477073673;98.1638773126;98.4744560076;2021-11-14 00:00:00-RWT
2021-11-15;RME;92.9641639339;90.8613823308;95.0763002891;93.4274217474;91.7472604056;94.9668536357;91.0344185334;88.3078541374;91.6407185629;97.6742416695;98.7632283565;2021-11-15 00:00:00-RME
2021-11-16;NETZ;90.8682337805;85.6147279134;94.0893143405;91.4731679112;86.3429225933;94.297909724;89.8542681925;86.324127907;90.4805944169;96.9359059883;98.7158070578;2021-11-16 00:00:00-NETZ
2021-11-17;RME;92.0715514369;91.1985640198;92.9449358493;92.6523153835;91.9274400744;93.3169018642;90.7787723785;89.6172529313;91.0393286573;97.7687857327;98.6958201842;2021-11-17 00:00:00-RME
2021-10-04;ROT;89.7305228769;83.4107525956;91.8934075438;90.5818283518;84.2385585415;92.4670141024;89.3544554719;83.9;89.9145761817;96.2181968665;98.7607367207;2021-10-04 00:00:00-ROT
2021-10-05;ROT;94.3196586108;88.1670461619;96.4275181077;94.7706058195;88.9437666157;96.5042699781;92.1426904307;90.0466970387;92.3579784745;97.0152233448;99.057573922;2021-10-05 00:00:00-ROT
2021-10-06;RME;87.6103173054;84.7384953076;90.4816901582;88.562524846;85.9224552654;90.9728760688;83.2174374644;81.0189873418;83.713533071;95.8304675794;97.8391781792;2021-10-06 00:00:00-RME
2021-10-06;RWT;83.9089781912;82.5700341331;85.6276638693;84.7287491071;83.5873625962;86.1242310477;80.7567189852;82.5685203575;80.2560373216;97.0332984123;98.2862903226;2021-10-06 00:00:00-RWT
2021-10-08;ROT;92.5721885976;82.7817855902;95.9274911474;93.4567316594;84.5264788984;96.0708904994;92.8136989573;87.7622387632;93.3296876828;96.2977198859;98.6551270629;2021-10-08 00:00:00-ROT
2021-10-09;RSD;85.5895318534;81.9622110331;89.9826068526;88.6712797441;84.0427454293;93.0196492502;88.4081081081;87.0654450262;89.0705521472;90.0442216215;96.3579136691;2021-10-09 00:00:00-RSD
2021-10-25;RME;92.0465406498;89.9664987879;94.1463094512;92.5417759416;90.8211575096;94.1187855891;90.835813669;89.5566572238;91.1164315456;97.8537539379;98.7849166752;2021-10-25 00:00:00-RME
2021-10-26;ROT;91.6489132328;88.5022028704;92.7465764105;92.3705085006;89.9797479119;93.0873922303;92.2592116538;91.1832811165;92.3708657228;97.0888199994;99.0406552452;2021-10-26 00:00:00-ROT
2021-10-27;NETZ;87.9229371338;85.4698093013;89.4617491774;88.5962657007;86.3186329563;89.8876152364;89.0846009182;88.4166911981;89.2027614671;95.8534932815;98.6173658845;2021-10-27 00:00:00-NETZ
2021-10-28;NETZ;91.8237786532;88.9339923146;93.6314243222;92.3492988173;89.5013645243;93.9622741011;90.2901269985;89.6145710928;90.4095630721;97.2863573367;98.7566809778;2021-10-28 00:00:00-NETZ
2021-10-28;RME;89.6990924699;87.8406160847;91.5652885018;90.3754124647;88.8016327519;91.8085550507;89.5590450982;88.3888888889;89.8159724378;97.4862807881;98.4938941655;2021-10-28 00:00:00-RME
2021-10-28;RWT;88.7801733715;87.373688923;90.60506;89.2299929391;87.7134893709;91.1106869515;85.8122417917;87.1583064316;85.4349989561;97.8881675995;98.4986351228;2021-10-28 00:00:00-RWT
2021-10-30;NETZ;91.5833294661;87.7501673549;94.4323400901;92.1992028989;88.1644710852;94.7224182031;89.4451853064;87.9722118053;89.7170903251;98.0845849591;99.0688333029;2021-10-30 00:00:00-NETZ
2021-10-30;RME;88.2237467895;88.2869005431;88.1544247747;88.1611260899;88.8969602509;87.4787407236;85.2804589034;87.1176470588;84.8685876302;97.8542694787;98.6818063169;2021-10-30 00:00:00-RME
2021-10-30;RWT;81.3769147413;78.2161339062;86.3058561506;82.6862444289;79.315397924;87.4219446837;82.4627456732;81.5670248145;82.7292935445;96.6850623198;98.2418481039;2021-10-30 00:00:00-RWT
2021-11-07;RWT;91.02919183;87.9727784382;95.0321418026;91.7099695028;88.3344414718;95.6763645552;91.0843566471;89.2110114599;91.7698268004;98.6797322642;98.6193827829;2021-11-07 00:00:00-RWT
2021-11-09;RME;86.826879917;83.1395251032;90.5490650221;87.355893396;83.9422635578;90.4892752686;88.2737832709;85.7967157418;88.82172606;95.3501422137;97.6842680511;2021-11-09 00:00:00-RME
2021-11-09;RWT;71.9012480158;66.9549353772;77.7598373651;75.7294884414;70.8123900859;81.1174841932;77.6842966194;73.7466447202;78.7648182892;95.1803207362;96.4486506747;2021-11-09 00:00:00-RWT
2021-11-13;NETZ;91.9710583827;89.0873285772;94.1764387532;94.033853115;90.6605386208;96.2083589317;91.4252122796;88.9327837897;91.9020731724;97.5748151343;98.8644069512;2021-11-13 00:00:00-NETZ
2021-11-13;ROT;92.7967576663;90.6005649805;93.7681839655;95.8752760492;93.0078755526;96.9174907957;93.331865402;92.3740390302;93.4329629861;97.4454950866;98.8825424235;2021-11-13 00:00:00-ROT
2021-09-21;RME;92.2359194481;90.6143725234;93.8627544158;92.7693762952;91.4231150997;94.0028681242;90.0830963023;88.6267605634;90.4034576775;97.7627766663;98.8868333759;2021-09-21 00:00:00-RME
2021-09-21;RWT;84.0805056665;82.267931391;86.4460678558;85.027923451;82.9290014367;87.652683012;86.707462768;86.9473879673;86.6396585502;96.6944267935;98.089928715;2021-09-21 00:00:00-RWT
2021-09-23;RSD;90.5373542826;89.9496169018;91.1407094392;90.928281667;89.4543326709;92.261198714;86.8275862069;85.6309138043;87.4237972231;96.8772742812;98.6960431655;2021-09-23 00:00:00-RSD
2021-09-15;RME;83.3573458023;78.8348649217;87.8754340203;83.9035870906;79.2414535187;88.1742538381;83.4683425498;77.2091521617;84.8489380147;94.1438572609;97.4646983312;2021-09-15 00:00:00-RME
2021-09-16;RME;84.6928744107;82.0000043925;87.3746919835;85.403112131;82.9002657292;87.6740682806;84.5053226542;81.533230076;85.1577645895;95.1989519054;97.6743440046;2021-09-16 00:00:00-RME
2021-09-16;RWT;86.4515650067;85.3018437816;87.9262136406;87.2238817144;86.4051822896;88.2237488999;82.4505877231;85.217884131;81.6879772317;96.4101983434;98.0783308931;2021-09-16 00:00:00-RWT
2021-09-17;NETZ;92.3572639206;89.3680167021;94.2067745908;93.3654099279;90.3122028894;95.0809929749;91.0731862261;88.6008174387;91.5144354436;97.5480397687;98.8195279843;2021-09-17 00:00:00-NETZ
2021-09-17;RME;92.7808456942;90.5919240423;94.9414758593;93.9414560678;92.0722914927;95.6251456959;90.5981320175;86.5770937327;91.4901568748;97.2857762836;98.3647238483;2021-09-17 00:00:00-RME
2021-09-17;ROT;93.9411639509;90.0362090005;95.2692874956;95.0627493322;91.2753320727;96.1838356357;94.2543581616;90.9366998578;94.593900131;97.5255002292;99.0595521813;2021-09-17 00:00:00-ROT
2021-09-17;RSD;96.8871676038;96.821353507;96.9555163349;96.7906177038;96.7214529697;96.8530953695;93.3990332975;92.6994818653;93.7462230794;98.9390813538;98.7099644128;2021-09-17 00:00:00-RSD
2021-09-20;RSD;87.0130387063;83.9492404621;90.1631043754;87.7785188604;85.1688708276;90.0718351261;87.5147377547;85.7409479921;88.3852988691;94.0994230882;97.3588342441;2021-09-20 00:00:00-RSD
2021-08-04;NETZ;92.2759212977;88.3318775316;94.7398761263;93.0007612174;89.2878413965;95.0945127907;90.2445006562;88.0987166095;90.6241666117;97.072827346;98.8278045812;2021-08-04 00:00:00-NETZ
2021-08-04;RME;92.0935736191;89.3274468754;94.8790129617;92.9182669547;90.6359089625;95.005510019;89.4398241012;85.6772297104;90.2620957633;97.1950357805;98.7399621336;2021-08-04 00:00:00-RME
2021-08-04;RWT;87.8155093848;86.2034639331;90.0957811428;88.4694348374;86.8144780741;90.7244980988;84.8564547206;86.3955149085;84.3696203535;96.3318979039;97.9340925123;2021-08-04 00:00:00-RWT
2021-08-07;RWT;93.714670692;92.9231497196;95.1314971818;94.5683551489;94.0579348678;95.4026350473;92.9247904109;94.1461217028;92.4837797058;99.049856566;99.0747247599;2021-08-07 00:00:00-RWT
2021-08-08;RME;95.3013000631;93.8508515551;97.15047382;95.9710524351;94.1924257917;97.8882040233;94.4359297185;92.3147453921;94.8987730061;99.0112769864;99.3605081133;2021-08-08 00:00:00-RME
2021-08-08;RWT;94.7252311507;93.3166786757;97.2389063843;95.5113187345;94.2241432837;97.6001485212;95.1052593969;94.9887218045;95.1475170399;98.5646063684;98.8682494772;2021-08-08 00:00:00-RWT
2021-08-10;RSD;87.7523466549;83.8400357452;91.553453497;90.2658888636;87.4858987229;92.6143370462;86.0525672372;86.69889883;85.7442547603;92.1459345354;97.065566254;2021-08-10 00:00:00-RSD
2021-05-16;NETZ;95.7628369135;92.5058211409;98.2160686145;96.3795324048;93.2032581254;98.410573218;95.5917865598;93.7557180352;95.9464725482;98.1612594679;99.4089568139;2021-05-16 00:00:00-NETZ
2021-05-16;RWT;90.4686655893;88.795224032;93.195190929;92.0330643125;90.3938801846;94.4473467424;91.4803706334;91.2776037588;91.5470144132;99.2675617141;98.8609715243;2021-05-16 00:00:00-RWT
2021-05-17;ROT;94.1096462641;87.5483151317;96.3514528727;94.7490657528;88.8577867601;96.4912064624;94.6630507121;91.5908829451;94.9764139873;96.0277590762;98.7727689311;2021-05-17 00:00:00-ROT
2021-05-19;NETZ;93.3223640601;90.0099870842;95.3916991577;93.8608960009;90.3977471679;95.82818831;90.8503112871;89.858974359;91.026549537;96.7992973212;98.7569215884;2021-05-19 00:00:00-NETZ
2021-09-07;ROT;93.9954204055;90.8238558991;95.0890525818;94.6206999471;91.8929750293;95.436743472;94.124659873;93.2283236994;94.2158055605;97.3373857607;99.1677942182;2021-09-07 00:00:00-ROT
2021-09-07;RWT;92.2546310022;91.2648463509;93.4204104984;93.1241116559;92.3174402904;94.0314105626;88.8226872247;91.7672672673;87.9919514262;98.1986714889;99.06351414;2021-09-07 00:00:00-RWT
2021-09-08;NETZ;92.7200413713;88.917140951;95.099382742;93.28825886;89.8911286802;95.2066587351;90.9241876267;89.5828849789;91.1622575525;97.1555310737;98.9247123671;2021-09-08 00:00:00-NETZ
2021-09-09;NETZ;92.9632641267;89.0228132804;95.4345675669;93.5371331437;89.9938750061;95.5419562583;90.7933961231;88.8371129525;91.1404476996;96.9999690305;98.8661697088;2021-09-09 00:00:00-NETZ
2021-09-10;NETZ;90.9826412378;87.4695433945;93.1777445235;91.7017611632;88.4045655308;93.5729601755;88.8913590559;88.1207390433;89.0289229786;96.851127236;98.7765486341;2021-09-10 00:00:00-NETZ
